"Symbol","Price1","Sector"
"BAYN.DE",40.25,"Drug Manufacturers"
"BAYN.DE",40.34,"Drug Manufacturers"
"BAYN.DE",40.37,"Drug Manufacturers"
"BAYN.DE",40.4,"Drug Manufacturers"
"BAYN.DE",40.6,"Drug Manufacturers"
"BAYN.DE",40.68,"Drug Manufacturers"
"BAYN.DE",40.73,"Drug Manufacturers"
"BAYN.DE",40.76,"Drug Manufacturers"
"BAYN.DE",40.77,"Drug Manufacturers"
"BAYN.DE",40.825,"Drug Manufacturers"
"BAYN.DE",40.85,"Drug Manufacturers"
"BAYN.DE",40.86,"Drug Manufacturers"
"BAYN.DE",40.87,"Drug Manufacturers"
"BAYN.DE",40.895,"Drug Manufacturers"
"BAYN.DE",40.9,"Drug Manufacturers"
"BAYN.DE",40.93,"Drug Manufacturers"
"BAYN.DE",40.99,"Drug Manufacturers"
"BAYN.DE",41.08,"Drug Manufacturers"
"BAYN.DE",41.1,"Drug Manufacturers"
"BAYN.DE",41.14,"Drug Manufacturers"
"BAYN.DE",41.2,"Drug Manufacturers"
"BAYN.DE",41.25,"Drug Manufacturers"
"BAYN.DE",41.27,"Drug Manufacturers"
"BAYN.DE",41.34,"Drug Manufacturers"
"BAYN.DE",41.41,"Drug Manufacturers"
"BAYN.DE",41.44,"Drug Manufacturers"
"BAYN.DE",41.45,"Drug Manufacturers"
"BAYN.DE",41.48,"Drug Manufacturers"
"BAYN.DE",41.54,"Drug Manufacturers"
"BAYN.DE",41.55,"Drug Manufacturers"
"BAYN.DE",41.61,"Drug Manufacturers"
"BAYN.DE",41.72,"Drug Manufacturers"
"BAYN.DE",41.77,"Drug Manufacturers"
"BAYN.DE",41.8,"Drug Manufacturers"
"BAYN.DE",41.81,"Drug Manufacturers"
"BAYN.DE",41.86,"Drug Manufacturers"
"BAYN.DE",41.88,"Drug Manufacturers"
"BAYN.DE",41.9,"Drug Manufacturers"
"BAYN.DE",41.92,"Drug Manufacturers"
"BAYN.DE",41.96,"Drug Manufacturers"
"BAYN.DE",42,"Drug Manufacturers"
"BAYN.DE",42.07,"Drug Manufacturers"
"BAYN.DE",42.09,"Drug Manufacturers"
"BAYN.DE",42.12,"Drug Manufacturers"
"BAYN.DE",42.17,"Drug Manufacturers"
"BAYN.DE",42.19,"Drug Manufacturers"
"BAYN.DE",42.2,"Drug Manufacturers"
"BAYN.DE",42.22,"Drug Manufacturers"
"BAYN.DE",42.27,"Drug Manufacturers"
"BAYN.DE",42.3,"Drug Manufacturers"
"BAYN.DE",42.37,"Drug Manufacturers"
"BAYN.DE",42.49,"Drug Manufacturers"
"BAYN.DE",42.5,"Drug Manufacturers"
"BAYN.DE",42.505,"Drug Manufacturers"
"BAYN.DE",42.51,"Drug Manufacturers"
"BAYN.DE",42.57,"Drug Manufacturers"
"BAYN.DE",42.65,"Drug Manufacturers"
"BAYN.DE",42.68,"Drug Manufacturers"
"BAYN.DE",42.72,"Drug Manufacturers"
"BAYN.DE",42.74,"Drug Manufacturers"
"BAYN.DE",42.805,"Drug Manufacturers"
"BAYN.DE",42.83,"Drug Manufacturers"
"BAYN.DE",42.84,"Drug Manufacturers"
"BAYN.DE",42.845,"Drug Manufacturers"
"BAYN.DE",42.86,"Drug Manufacturers"
"BAYN.DE",42.89,"Drug Manufacturers"
"BAYN.DE",42.99,"Drug Manufacturers"
"BAYN.DE",43.01,"Drug Manufacturers"
"BAYN.DE",43.015,"Drug Manufacturers"
"BAYN.DE",43.03,"Drug Manufacturers"
"BAYN.DE",43.07,"Drug Manufacturers"
"BAYN.DE",43.08,"Drug Manufacturers"
"BAYN.DE",43.11,"Drug Manufacturers"
"BAYN.DE",43.13,"Drug Manufacturers"
"BAYN.DE",43.14,"Drug Manufacturers"
"BAYN.DE",43.16,"Drug Manufacturers"
"BAYN.DE",43.17,"Drug Manufacturers"
"BAYN.DE",43.19,"Drug Manufacturers"
"BAYN.DE",43.2,"Drug Manufacturers"
"BAYN.DE",43.32,"Drug Manufacturers"
"BAYN.DE",43.325,"Drug Manufacturers"
"BAYN.DE",43.38,"Drug Manufacturers"
"BAYN.DE",43.4,"Drug Manufacturers"
"BAYN.DE",43.405,"Drug Manufacturers"
"BAYN.DE",43.42,"Drug Manufacturers"
"BAYN.DE",43.44,"Drug Manufacturers"
"BAYN.DE",43.47,"Drug Manufacturers"
"BAYN.DE",43.495,"Drug Manufacturers"
"BAYN.DE",43.52,"Drug Manufacturers"
"BAYN.DE",43.55,"Drug Manufacturers"
"BAYN.DE",43.605,"Drug Manufacturers"
"BAYN.DE",43.63,"Drug Manufacturers"
"BAYN.DE",43.68,"Drug Manufacturers"
"BAYN.DE",43.75,"Drug Manufacturers"
"BAYN.DE",43.76,"Drug Manufacturers"
"BAYN.DE",43.77,"Drug Manufacturers"
"BAYN.DE",43.8,"Drug Manufacturers"
"BAYN.DE",43.865,"Drug Manufacturers"
"BAYN.DE",43.875,"Drug Manufacturers"
"BAYN.DE",43.885,"Drug Manufacturers"
"BAYN.DE",43.89,"Drug Manufacturers"
"BAYN.DE",43.9,"Drug Manufacturers"
"BAYN.DE",43.98,"Drug Manufacturers"
"BAYN.DE",44,"Drug Manufacturers"
"BAYN.DE",44.01,"Drug Manufacturers"
"BAYN.DE",44.04,"Drug Manufacturers"
"BAYN.DE",44.085,"Drug Manufacturers"
"BAYN.DE",44.115,"Drug Manufacturers"
"BAYN.DE",44.12,"Drug Manufacturers"
"BAYN.DE",44.13,"Drug Manufacturers"
"BAYN.DE",44.135,"Drug Manufacturers"
"BAYN.DE",44.165,"Drug Manufacturers"
"BAYN.DE",44.175,"Drug Manufacturers"
"BAYN.DE",44.195,"Drug Manufacturers"
"BAYN.DE",44.21,"Drug Manufacturers"
"BAYN.DE",44.22,"Drug Manufacturers"
"BAYN.DE",44.24,"Drug Manufacturers"
"BAYN.DE",44.29,"Drug Manufacturers"
"BAYN.DE",44.32,"Drug Manufacturers"
"BAYN.DE",44.375,"Drug Manufacturers"
"BAYN.DE",44.39,"Drug Manufacturers"
"BAYN.DE",44.395,"Drug Manufacturers"
"BAYN.DE",44.4,"Drug Manufacturers"
"BAYN.DE",44.415,"Drug Manufacturers"
"BAYN.DE",44.44,"Drug Manufacturers"
"BAYN.DE",44.46,"Drug Manufacturers"
"BAYN.DE",44.47,"Drug Manufacturers"
"BAYN.DE",44.49,"Drug Manufacturers"
"BAYN.DE",44.51,"Drug Manufacturers"
"BAYN.DE",44.53,"Drug Manufacturers"
"BAYN.DE",44.575,"Drug Manufacturers"
"BAYN.DE",44.58,"Drug Manufacturers"
"BAYN.DE",44.59,"Drug Manufacturers"
"BAYN.DE",44.61,"Drug Manufacturers"
"BAYN.DE",44.615,"Drug Manufacturers"
"BAYN.DE",44.62,"Drug Manufacturers"
"BAYN.DE",44.63,"Drug Manufacturers"
"BAYN.DE",44.645,"Drug Manufacturers"
"BAYN.DE",44.7,"Drug Manufacturers"
"BAYN.DE",44.75,"Drug Manufacturers"
"BAYN.DE",44.78,"Drug Manufacturers"
"BAYN.DE",44.8,"Drug Manufacturers"
"BAYN.DE",44.81,"Drug Manufacturers"
"BAYN.DE",44.845,"Drug Manufacturers"
"BAYN.DE",44.855,"Drug Manufacturers"
"BAYN.DE",44.86,"Drug Manufacturers"
"BAYN.DE",44.865,"Drug Manufacturers"
"BAYN.DE",44.89,"Drug Manufacturers"
"BAYN.DE",44.895,"Drug Manufacturers"
"BAYN.DE",44.92,"Drug Manufacturers"
"BAYN.DE",44.99,"Drug Manufacturers"
"BAYN.DE",45.025,"Drug Manufacturers"
"BAYN.DE",45.03,"Drug Manufacturers"
"BAYN.DE",45.045,"Drug Manufacturers"
"BAYN.DE",45.06,"Drug Manufacturers"
"BAYN.DE",45.07,"Drug Manufacturers"
"BAYN.DE",45.095,"Drug Manufacturers"
"BAYN.DE",45.11,"Drug Manufacturers"
"BAYN.DE",45.115,"Drug Manufacturers"
"BAYN.DE",45.2,"Drug Manufacturers"
"BAYN.DE",45.245,"Drug Manufacturers"
"BAYN.DE",45.25,"Drug Manufacturers"
"BAYN.DE",45.32,"Drug Manufacturers"
"BAYN.DE",45.35,"Drug Manufacturers"
"BAYN.DE",45.37,"Drug Manufacturers"
"BAYN.DE",45.4,"Drug Manufacturers"
"BAYN.DE",45.415,"Drug Manufacturers"
"BAYN.DE",45.425,"Drug Manufacturers"
"BAYN.DE",45.5,"Drug Manufacturers"
"BAYN.DE",45.51,"Drug Manufacturers"
"BAYN.DE",45.56,"Drug Manufacturers"
"BAYN.DE",45.575,"Drug Manufacturers"
"BAYN.DE",45.595,"Drug Manufacturers"
"BAYN.DE",45.635,"Drug Manufacturers"
"BAYN.DE",45.69,"Drug Manufacturers"
"BAYN.DE",45.73,"Drug Manufacturers"
"BAYN.DE",45.75,"Drug Manufacturers"
"BAYN.DE",45.755,"Drug Manufacturers"
"BAYN.DE",45.79,"Drug Manufacturers"
"BAYN.DE",45.8,"Drug Manufacturers"
"BAYN.DE",45.82,"Drug Manufacturers"
"BAYN.DE",45.825,"Drug Manufacturers"
"BAYN.DE",45.85,"Drug Manufacturers"
"BAYN.DE",45.9,"Drug Manufacturers"
"BAYN.DE",45.965,"Drug Manufacturers"
"BAYN.DE",46,"Drug Manufacturers"
"BAYN.DE",46.005,"Drug Manufacturers"
"BAYN.DE",46.01,"Drug Manufacturers"
"BAYN.DE",46.025,"Drug Manufacturers"
"BAYN.DE",46.05,"Drug Manufacturers"
"BAYN.DE",46.065,"Drug Manufacturers"
"BAYN.DE",46.07,"Drug Manufacturers"
"BAYN.DE",46.145,"Drug Manufacturers"
"BAYN.DE",46.18,"Drug Manufacturers"
"BAYN.DE",46.195,"Drug Manufacturers"
"BAYN.DE",46.21,"Drug Manufacturers"
"BAYN.DE",46.22,"Drug Manufacturers"
"BAYN.DE",46.235,"Drug Manufacturers"
"BAYN.DE",46.24,"Drug Manufacturers"
"BAYN.DE",46.285,"Drug Manufacturers"
"BAYN.DE",46.295,"Drug Manufacturers"
"BAYN.DE",46.32,"Drug Manufacturers"
"BAYN.DE",46.33,"Drug Manufacturers"
"BAYN.DE",46.34,"Drug Manufacturers"
"BAYN.DE",46.37,"Drug Manufacturers"
"BAYN.DE",46.395,"Drug Manufacturers"
"BAYN.DE",46.4,"Drug Manufacturers"
"BAYN.DE",46.41,"Drug Manufacturers"
"BAYN.DE",46.435,"Drug Manufacturers"
"BAYN.DE",46.47,"Drug Manufacturers"
"BAYN.DE",46.48,"Drug Manufacturers"
"BAYN.DE",46.515,"Drug Manufacturers"
"BAYN.DE",46.55,"Drug Manufacturers"
"BAYN.DE",46.56,"Drug Manufacturers"
"BAYN.DE",46.565,"Drug Manufacturers"
"BAYN.DE",46.63,"Drug Manufacturers"
"BAYN.DE",46.645,"Drug Manufacturers"
"BAYN.DE",46.72,"Drug Manufacturers"
"BAYN.DE",46.725,"Drug Manufacturers"
"BAYN.DE",46.73,"Drug Manufacturers"
"BAYN.DE",46.75,"Drug Manufacturers"
"BAYN.DE",46.78,"Drug Manufacturers"
"BAYN.DE",46.82,"Drug Manufacturers"
"BAYN.DE",46.83,"Drug Manufacturers"
"BAYN.DE",46.855,"Drug Manufacturers"
"BAYN.DE",46.87,"Drug Manufacturers"
"BAYN.DE",46.935,"Drug Manufacturers"
"BAYN.DE",46.96,"Drug Manufacturers"
"BAYN.DE",46.98,"Drug Manufacturers"
"BAYN.DE",46.99,"Drug Manufacturers"
"BAYN.DE",47,"Drug Manufacturers"
"BAYN.DE",47.015,"Drug Manufacturers"
"BAYN.DE",47.025,"Drug Manufacturers"
"BAYN.DE",47.035,"Drug Manufacturers"
"BAYN.DE",47.04,"Drug Manufacturers"
"BAYN.DE",47.045,"Drug Manufacturers"
"BAYN.DE",47.075,"Drug Manufacturers"
"BAYN.DE",47.12,"Drug Manufacturers"
"BAYN.DE",47.13,"Drug Manufacturers"
"BAYN.DE",47.15,"Drug Manufacturers"
"BAYN.DE",47.17,"Drug Manufacturers"
"BAYN.DE",47.175,"Drug Manufacturers"
"BAYN.DE",47.185,"Drug Manufacturers"
"BAYN.DE",47.23,"Drug Manufacturers"
"BAYN.DE",47.24,"Drug Manufacturers"
"BAYN.DE",47.275,"Drug Manufacturers"
"BAYN.DE",47.29,"Drug Manufacturers"
"BAYN.DE",47.295,"Drug Manufacturers"
"BAYN.DE",47.31,"Drug Manufacturers"
"BAYN.DE",47.345,"Drug Manufacturers"
"BAYN.DE",47.35,"Drug Manufacturers"
"BAYN.DE",47.36,"Drug Manufacturers"
"BAYN.DE",47.375,"Drug Manufacturers"
"BAYN.DE",47.43,"Drug Manufacturers"
"BAYN.DE",47.44,"Drug Manufacturers"
"BAYN.DE",47.5,"Drug Manufacturers"
"BAYN.DE",47.505,"Drug Manufacturers"
"BAYN.DE",47.52,"Drug Manufacturers"
"BAYN.DE",47.53,"Drug Manufacturers"
"BAYN.DE",47.555,"Drug Manufacturers"
"BAYN.DE",47.58,"Drug Manufacturers"
"BAYN.DE",47.645,"Drug Manufacturers"
"BAYN.DE",47.66,"Drug Manufacturers"
"BAYN.DE",47.665,"Drug Manufacturers"
"BAYN.DE",47.68,"Drug Manufacturers"
"BAYN.DE",47.69,"Drug Manufacturers"
"BAYN.DE",47.745,"Drug Manufacturers"
"BAYN.DE",47.815,"Drug Manufacturers"
"BAYN.DE",47.82,"Drug Manufacturers"
"BAYN.DE",47.83,"Drug Manufacturers"
"BAYN.DE",47.84,"Drug Manufacturers"
"BAYN.DE",47.85,"Drug Manufacturers"
"BAYN.DE",47.92,"Drug Manufacturers"
"BAYN.DE",47.925,"Drug Manufacturers"
"BAYN.DE",47.93,"Drug Manufacturers"
"BAYN.DE",47.965,"Drug Manufacturers"
"BAYN.DE",47.975,"Drug Manufacturers"
"BAYN.DE",48,"Drug Manufacturers"
"BAYN.DE",48.005,"Drug Manufacturers"
"BAYN.DE",48.01,"Drug Manufacturers"
"BAYN.DE",48.075,"Drug Manufacturers"
"BAYN.DE",48.08,"Drug Manufacturers"
"BAYN.DE",48.09,"Drug Manufacturers"
"BAYN.DE",48.1,"Drug Manufacturers"
"BAYN.DE",48.11,"Drug Manufacturers"
"BAYN.DE",48.12,"Drug Manufacturers"
"BAYN.DE",48.135,"Drug Manufacturers"
"BAYN.DE",48.14,"Drug Manufacturers"
"BAYN.DE",48.18,"Drug Manufacturers"
"BAYN.DE",48.235,"Drug Manufacturers"
"BAYN.DE",48.24,"Drug Manufacturers"
"BAYN.DE",48.27,"Drug Manufacturers"
"BAYN.DE",48.28,"Drug Manufacturers"
"BAYN.DE",48.285,"Drug Manufacturers"
"BAYN.DE",48.29,"Drug Manufacturers"
"BAYN.DE",48.33,"Drug Manufacturers"
"BAYN.DE",48.345,"Drug Manufacturers"
"BAYN.DE",48.35,"Drug Manufacturers"
"BAYN.DE",48.36,"Drug Manufacturers"
"BAYN.DE",48.38,"Drug Manufacturers"
"BAYN.DE",48.4,"Drug Manufacturers"
"BAYN.DE",48.43,"Drug Manufacturers"
"BAYN.DE",48.45,"Drug Manufacturers"
"BAYN.DE",48.505,"Drug Manufacturers"
"BAYN.DE",48.535,"Drug Manufacturers"
"BAYN.DE",48.55,"Drug Manufacturers"
"BAYN.DE",48.565,"Drug Manufacturers"
"BAYN.DE",48.635,"Drug Manufacturers"
"BAYN.DE",48.65,"Drug Manufacturers"
"BAYN.DE",48.665,"Drug Manufacturers"
"BAYN.DE",48.67,"Drug Manufacturers"
"BAYN.DE",48.705,"Drug Manufacturers"
"BAYN.DE",48.72,"Drug Manufacturers"
"BAYN.DE",48.73,"Drug Manufacturers"
"BAYN.DE",48.76,"Drug Manufacturers"
"BAYN.DE",48.79,"Drug Manufacturers"
"BAYN.DE",48.8,"Drug Manufacturers"
"BAYN.DE",48.815,"Drug Manufacturers"
"BAYN.DE",48.84,"Drug Manufacturers"
"BAYN.DE",48.86,"Drug Manufacturers"
"BAYN.DE",48.885,"Drug Manufacturers"
"BAYN.DE",48.9,"Drug Manufacturers"
"BAYN.DE",48.975,"Drug Manufacturers"
"BAYN.DE",49.01,"Drug Manufacturers"
"BAYN.DE",49.04,"Drug Manufacturers"
"BAYN.DE",49.1,"Drug Manufacturers"
"BAYN.DE",49.14,"Drug Manufacturers"
"BAYN.DE",49.15,"Drug Manufacturers"
"BAYN.DE",49.195,"Drug Manufacturers"
"BAYN.DE",49.24,"Drug Manufacturers"
"BAYN.DE",49.27,"Drug Manufacturers"
"BAYN.DE",49.28,"Drug Manufacturers"
"BAYN.DE",49.35,"Drug Manufacturers"
"BAYN.DE",49.355,"Drug Manufacturers"
"BAYN.DE",49.38,"Drug Manufacturers"
"BAYN.DE",49.39,"Drug Manufacturers"
"BAYN.DE",49.395,"Drug Manufacturers"
"BAYN.DE",49.4,"Drug Manufacturers"
"BAYN.DE",49.465,"Drug Manufacturers"
"BAYN.DE",49.475,"Drug Manufacturers"
"BAYN.DE",49.49,"Drug Manufacturers"
"BAYN.DE",49.5,"Drug Manufacturers"
"BAYN.DE",49.52,"Drug Manufacturers"
"BAYN.DE",49.55,"Drug Manufacturers"
"BAYN.DE",49.57,"Drug Manufacturers"
"BAYN.DE",49.58,"Drug Manufacturers"
"BAYN.DE",49.6,"Drug Manufacturers"
"BAYN.DE",49.61,"Drug Manufacturers"
"BAYN.DE",49.62,"Drug Manufacturers"
"BAYN.DE",49.65,"Drug Manufacturers"
"BAYN.DE",49.665,"Drug Manufacturers"
"BAYN.DE",49.68,"Drug Manufacturers"
"BAYN.DE",49.69,"Drug Manufacturers"
"BAYN.DE",49.7,"Drug Manufacturers"
"BAYN.DE",49.72,"Drug Manufacturers"
"BAYN.DE",49.73,"Drug Manufacturers"
"BAYN.DE",49.74,"Drug Manufacturers"
"BAYN.DE",49.79,"Drug Manufacturers"
"BAYN.DE",49.795,"Drug Manufacturers"
"BAYN.DE",49.81,"Drug Manufacturers"
"BAYN.DE",49.83,"Drug Manufacturers"
"BAYN.DE",49.84,"Drug Manufacturers"
"BAYN.DE",49.88,"Drug Manufacturers"
"BAYN.DE",49.915,"Drug Manufacturers"
"BAYN.DE",49.95,"Drug Manufacturers"
"BAYN.DE",49.97,"Drug Manufacturers"
"BAYN.DE",50,"Drug Manufacturers"
"BAYN.DE",50.03,"Drug Manufacturers"
"BAYN.DE",50.05,"Drug Manufacturers"
"BAYN.DE",50.06,"Drug Manufacturers"
"BAYN.DE",50.08,"Drug Manufacturers"
"BAYN.DE",50.09,"Drug Manufacturers"
"BAYN.DE",50.1,"Drug Manufacturers"
"BAYN.DE",50.14,"Drug Manufacturers"
"BAYN.DE",50.15,"Drug Manufacturers"
"BAYN.DE",50.17,"Drug Manufacturers"
"BAYN.DE",50.18,"Drug Manufacturers"
"BAYN.DE",50.2,"Drug Manufacturers"
"BAYN.DE",50.21,"Drug Manufacturers"
"BAYN.DE",50.22,"Drug Manufacturers"
"BAYN.DE",50.31,"Drug Manufacturers"
"BAYN.DE",50.33,"Drug Manufacturers"
"BAYN.DE",50.34,"Drug Manufacturers"
"BAYN.DE",50.38,"Drug Manufacturers"
"BAYN.DE",50.41,"Drug Manufacturers"
"BAYN.DE",50.42,"Drug Manufacturers"
"BAYN.DE",50.45,"Drug Manufacturers"
"BAYN.DE",50.47,"Drug Manufacturers"
"BAYN.DE",50.49,"Drug Manufacturers"
"BAYN.DE",50.5,"Drug Manufacturers"
"BAYN.DE",50.51,"Drug Manufacturers"
"BAYN.DE",50.58,"Drug Manufacturers"
"BAYN.DE",50.6,"Drug Manufacturers"
"BAYN.DE",50.61,"Drug Manufacturers"
"BAYN.DE",50.64,"Drug Manufacturers"
"BAYN.DE",50.65,"Drug Manufacturers"
"BAYN.DE",50.67,"Drug Manufacturers"
"BAYN.DE",50.69,"Drug Manufacturers"
"BAYN.DE",50.72,"Drug Manufacturers"
"BAYN.DE",50.76,"Drug Manufacturers"
"BAYN.DE",50.77,"Drug Manufacturers"
"BAYN.DE",50.79,"Drug Manufacturers"
"BAYN.DE",50.81,"Drug Manufacturers"
"BAYN.DE",50.82,"Drug Manufacturers"
"BAYN.DE",50.84,"Drug Manufacturers"
"BAYN.DE",50.85,"Drug Manufacturers"
"BAYN.DE",50.9,"Drug Manufacturers"
"BAYN.DE",50.91,"Drug Manufacturers"
"BAYN.DE",50.94,"Drug Manufacturers"
"BAYN.DE",50.97,"Drug Manufacturers"
"BAYN.DE",50.99,"Drug Manufacturers"
"BAYN.DE",51,"Drug Manufacturers"
"BAYN.DE",51.01,"Drug Manufacturers"
"BAYN.DE",51.04,"Drug Manufacturers"
"BAYN.DE",51.06,"Drug Manufacturers"
"BAYN.DE",51.07,"Drug Manufacturers"
"BAYN.DE",51.08,"Drug Manufacturers"
"BAYN.DE",51.09,"Drug Manufacturers"
"BAYN.DE",51.11,"Drug Manufacturers"
"BAYN.DE",51.12,"Drug Manufacturers"
"BAYN.DE",51.14,"Drug Manufacturers"
"BAYN.DE",51.15,"Drug Manufacturers"
"BAYN.DE",51.16,"Drug Manufacturers"
"BAYN.DE",51.17,"Drug Manufacturers"
"BAYN.DE",51.18,"Drug Manufacturers"
"BAYN.DE",51.19,"Drug Manufacturers"
"BAYN.DE",51.2,"Drug Manufacturers"
"BAYN.DE",51.21,"Drug Manufacturers"
"BAYN.DE",51.22,"Drug Manufacturers"
"BAYN.DE",51.25,"Drug Manufacturers"
"BAYN.DE",51.29,"Drug Manufacturers"
"BAYN.DE",51.32,"Drug Manufacturers"
"BAYN.DE",51.33,"Drug Manufacturers"
"BAYN.DE",51.36,"Drug Manufacturers"
"BAYN.DE",51.37,"Drug Manufacturers"
"BAYN.DE",51.38,"Drug Manufacturers"
"BAYN.DE",51.4,"Drug Manufacturers"
"BAYN.DE",51.43,"Drug Manufacturers"
"BAYN.DE",51.45,"Drug Manufacturers"
"BAYN.DE",51.47,"Drug Manufacturers"
"BAYN.DE",51.48,"Drug Manufacturers"
"BAYN.DE",51.5,"Drug Manufacturers"
"BAYN.DE",51.51,"Drug Manufacturers"
"BAYN.DE",51.52,"Drug Manufacturers"
"BAYN.DE",51.53,"Drug Manufacturers"
"BAYN.DE",51.54,"Drug Manufacturers"
"BAYN.DE",51.55,"Drug Manufacturers"
"BAYN.DE",51.59,"Drug Manufacturers"
"BAYN.DE",51.6,"Drug Manufacturers"
"BAYN.DE",51.62,"Drug Manufacturers"
"BAYN.DE",51.65,"Drug Manufacturers"
"BAYN.DE",51.67,"Drug Manufacturers"
"BAYN.DE",51.71,"Drug Manufacturers"
"BAYN.DE",51.72,"Drug Manufacturers"
"BAYN.DE",51.73,"Drug Manufacturers"
"BAYN.DE",51.77,"Drug Manufacturers"
"BAYN.DE",51.79,"Drug Manufacturers"
"BAYN.DE",51.8,"Drug Manufacturers"
"BAYN.DE",51.82,"Drug Manufacturers"
"BAYN.DE",51.83,"Drug Manufacturers"
"BAYN.DE",51.84,"Drug Manufacturers"
"BAYN.DE",51.85,"Drug Manufacturers"
"BAYN.DE",51.86,"Drug Manufacturers"
"BAYN.DE",51.88,"Drug Manufacturers"
"BAYN.DE",51.91,"Drug Manufacturers"
"BAYN.DE",51.97,"Drug Manufacturers"
"BAYN.DE",51.98,"Drug Manufacturers"
"BAYN.DE",51.99,"Drug Manufacturers"
"BAYN.DE",52,"Drug Manufacturers"
"BAYN.DE",52.02,"Drug Manufacturers"
"BAYN.DE",52.06,"Drug Manufacturers"
"BAYN.DE",52.07,"Drug Manufacturers"
"BAYN.DE",52.08,"Drug Manufacturers"
"BAYN.DE",52.09,"Drug Manufacturers"
"BAYN.DE",52.1,"Drug Manufacturers"
"BAYN.DE",52.16,"Drug Manufacturers"
"BAYN.DE",52.17,"Drug Manufacturers"
"BAYN.DE",52.18,"Drug Manufacturers"
"BAYN.DE",52.19,"Drug Manufacturers"
"BAYN.DE",52.2,"Drug Manufacturers"
"BAYN.DE",52.23,"Drug Manufacturers"
"BAYN.DE",52.24,"Drug Manufacturers"
"BAYN.DE",52.25,"Drug Manufacturers"
"BAYN.DE",52.26,"Drug Manufacturers"
"BAYN.DE",52.27,"Drug Manufacturers"
"BAYN.DE",52.28,"Drug Manufacturers"
"BAYN.DE",52.3,"Drug Manufacturers"
"BAYN.DE",52.31,"Drug Manufacturers"
"BAYN.DE",52.32,"Drug Manufacturers"
"BAYN.DE",52.34,"Drug Manufacturers"
"BAYN.DE",52.37,"Drug Manufacturers"
"BAYN.DE",52.39,"Drug Manufacturers"
"BAYN.DE",52.4,"Drug Manufacturers"
"BAYN.DE",52.41,"Drug Manufacturers"
"BAYN.DE",52.43,"Drug Manufacturers"
"BAYN.DE",52.45,"Drug Manufacturers"
"BAYN.DE",52.46,"Drug Manufacturers"
"BAYN.DE",52.48,"Drug Manufacturers"
"BAYN.DE",52.49,"Drug Manufacturers"
"BAYN.DE",52.5,"Drug Manufacturers"
"BAYN.DE",52.51,"Drug Manufacturers"
"BAYN.DE",52.53,"Drug Manufacturers"
"BAYN.DE",52.56,"Drug Manufacturers"
"BAYN.DE",52.6,"Drug Manufacturers"
"BAYN.DE",52.62,"Drug Manufacturers"
"BAYN.DE",52.63,"Drug Manufacturers"
"BAYN.DE",52.66,"Drug Manufacturers"
"BAYN.DE",52.7,"Drug Manufacturers"
"BAYN.DE",52.74,"Drug Manufacturers"
"BAYN.DE",52.75,"Drug Manufacturers"
"BAYN.DE",52.82,"Drug Manufacturers"
"BAYN.DE",52.83,"Drug Manufacturers"
"BAYN.DE",52.85,"Drug Manufacturers"
"BAYN.DE",52.86,"Drug Manufacturers"
"BAYN.DE",52.87,"Drug Manufacturers"
"BAYN.DE",52.88,"Drug Manufacturers"
"BAYN.DE",52.9,"Drug Manufacturers"
"BAYN.DE",52.94,"Drug Manufacturers"
"BAYN.DE",52.97,"Drug Manufacturers"
"BAYN.DE",52.99,"Drug Manufacturers"
"BAYN.DE",53,"Drug Manufacturers"
"BAYN.DE",53.03,"Drug Manufacturers"
"BAYN.DE",53.04,"Drug Manufacturers"
"BAYN.DE",53.05,"Drug Manufacturers"
"BAYN.DE",53.08,"Drug Manufacturers"
"BAYN.DE",53.1,"Drug Manufacturers"
"BAYN.DE",53.12,"Drug Manufacturers"
"BAYN.DE",53.14,"Drug Manufacturers"
"BAYN.DE",53.15,"Drug Manufacturers"
"BAYN.DE",53.17,"Drug Manufacturers"
"BAYN.DE",53.18,"Drug Manufacturers"
"BAYN.DE",53.19,"Drug Manufacturers"
"BAYN.DE",53.21,"Drug Manufacturers"
"BAYN.DE",53.22,"Drug Manufacturers"
"BAYN.DE",53.23,"Drug Manufacturers"
"BAYN.DE",53.25,"Drug Manufacturers"
"BAYN.DE",53.26,"Drug Manufacturers"
"BAYN.DE",53.27,"Drug Manufacturers"
"BAYN.DE",53.28,"Drug Manufacturers"
